User,User service ID,Group,Cluster name,Cluster number
bingham37,14976464,Business|Finance,Women Tech|Biz,12
BRVermont,276473490,Business|Finance,Women Tech|Biz,12
niftyjames,19047138,Business|Finance,Women Tech|Biz,12
omaruddin,20272845,Business|Finance,Women Tech|Biz,12
henrytimms,36054494,Business|Finance,Women Tech|Biz,12
JaneHoran,15036912,Business|Finance,Women Tech|Biz,12
Ladies_NYC,215639171,Business|Finance,Women Tech|Biz,12
MoxieExchange,467087536,Business|Finance,Women Tech|Biz,12
FemiAbodunde,177137149,Business|Finance,Women Tech|Biz,12
RBRW,198400300,Business|Finance,Women Tech|Biz,12
jeremywrk,1041573343,Business|Finance,Women Tech|Biz,12
MrFrancisBaraan,486191342,Business|Finance,Women Tech|Biz,12
jacamyot,5508322,Business|Finance,Women Tech|Biz,12
lora_oconnor,40185924,Business|Finance,Women Tech|Biz,12
eimearfarrell,46742136,Business|Finance,Women Tech|Biz,12
MerMilstein,43162250,Business|Finance,Women Tech|Biz,12
jrsesq90,267861891,Business|Finance,Women Tech|Biz,12
deikamorrison,19516405,Business|Finance,Women Tech|Biz,12
dengelha,18066130,Business|Finance,Women Tech|Biz,12
brighthorizonn,57326050,Business|Finance,Women Tech|Biz,12
MBattlefisher,2714720239,Business|Finance,Women Tech|Biz,12
FrankAlserda,19126630,Business|Finance,Women Tech|Biz,12
hanmireddy,14259241,Business|Finance,Women Tech|Biz,12
tanjimobi,2881606112,Business|Finance,Women Tech|Biz,12
Global_Renewal,77039025,Business|Finance,Women Tech|Biz,12
NickEvans_tech,60390943,Business|Finance,Women Tech|Biz,12
ChristinaVuleta,127074666,Business|Finance,Women Tech|Biz,12
lalbhatiafreed,3192803211,Business|Finance,Women Tech|Biz,12
ezpatent,2734762370,Business|Finance,Women Tech|Biz,12
itsjaniejones,224417434,Business|Finance,Women Tech|Biz,12
misslynsey,18472089,Business|Finance,Women Tech|Biz,12
drmabb62,54114358,Business|Finance,Women Tech|Biz,12
maddiekelly94,320573875,Business|Finance,Women Tech|Biz,12
gekkosecond,136502927,Business|Finance,Women Tech|Biz,12
ElainePetrine,3232798105,Business|Finance,Women Tech|Biz,12
smartwomensbn,22305076,Business|Finance,Women Tech|Biz,12
SnarkAmendment,848518471,Democrats,United Blue|Racial Equality,13
Floridaline,229428507,Democrats,United Blue|Racial Equality,13
ThePoliticus,17787079,Democrats,United Blue|Racial Equality,13
usedtobgop,796493114,Democrats,United Blue|Racial Equality,13
LisaClaire9090,891978900,Democrats,United Blue|Racial Equality,13
bruntofitall,814331324,Democrats,United Blue|Racial Equality,13
DianeDavisWeeks,808432572,Democrats,United Blue|Racial Equality,13
JGSaxon,22310677,Democrats,United Blue|Racial Equality,13
layellderoe,117248859,Democrats,United Blue|Racial Equality,13
gigimorgan10,607612414,Democrats,United Blue|Racial Equality,13
PierParty,774974118,Democrats,United Blue|Racial Equality,13
MarcIntheOC,16584035,Democrats,United Blue|Racial Equality,13
Barbie892,44686891,Democrats,United Blue|Racial Equality,13
thetruthwillout,14893186,Democrats,United Blue|Racial Equality,13
jrpaws,242958904,Democrats,United Blue|Racial Equality,13
stvrsnbrgr,32560395,Democrats,United Blue|Racial Equality,13
ThatGirlRuns,14540956,Democrats,United Blue|Racial Equality,13
MotorCityLib,280230854,Democrats,United Blue|Racial Equality,13
IslandGalObama,803672700,Democrats,United Blue|Racial Equality,13
MoodyLoner,15314812,Democrats,United Blue|Racial Equality,13
omyc_blog,291793054,Democrats,United Blue|Racial Equality,13
sgaut,29509675,Democrats,United Blue|Racial Equality,13
lmhoeper,806937114,Democrats,United Blue|Racial Equality,13
Darcman,15966771,Democrats,United Blue|Racial Equality,13
walterrhett,17164959,Democrats,United Blue|Racial Equality,13
cmliveyourlife,40218616,Democrats,United Blue|Racial Equality,13
amsterdamred,14529776,Democrats,United Blue|Racial Equality,13
goldngater,128956459,Democrats,United Blue|Racial Equality,13
Dschroed13,614521871,Democrats,United Blue|Racial Equality,13
timcorrimal,4264291,Democrats,United Blue|Racial Equality,13
akemor,97792916,Democrats,United Blue|Racial Equality,13
nileawhile,1095548593,Democrats,United Blue|Racial Equality,13
1snafu2,271219601,Democrats,United Blue|Racial Equality,13
MonroeG5,407357774,Democrats,United Blue|Racial Equality,13
babawoowa,37512393,Democrats,United Blue|Racial Equality,13
Isaac_Cruz0205,238012572,Democrats,United Blue|Racial Equality,13
pahlrs,375183837,Democrats,United Blue|Racial Equality,13
jakecovo,143895087,Democrats,United Blue|Racial Equality,13
riaro,25130247,Democrats,United Blue|Racial Equality,13
Msmaggiern,111255801,Democrats,United Blue|Racial Equality,13
ReisaMiller,236224860,Democrats,United Blue|Racial Equality,13
Hoosierville,15988753,Democrats,United Blue|Racial Equality,13
hotcitykitty,16517780,Democrats,United Blue|Racial Equality,13
JanSImagine,29257718,Democrats,United Blue|Racial Equality,13
mercury6281,200636280,Democrats,United Blue|Racial Equality,13
timekeeper1346,889782756,Democrats,United Blue|Racial Equality,13
Baremid,101790355,Democrats,United Blue|Racial Equality,13
LauraShezBar,376402312,Democrats,United Blue|Racial Equality,13
CrissieP,22293499,Democrats,United Blue|Racial Equality,13
Billary2016,1011766976,Democrats,United Blue|Racial Equality,13
roz233,84927523,Democrats,United Blue|Racial Equality,13
Jacksrule1,987698184,Democrats,United Blue|Racial Equality,13
Anniefromkansas,16582023,Democrats,United Blue|Racial Equality,13
utliberal,22786791,Democrats,United Blue|Racial Equality,13
KeepGunsoffCamp,25757561,Democrats,United Blue|Racial Equality,13
msdirector,16061993,Democrats,United Blue|Racial Equality,13
ur4numb,471053604,Democrats,United Blue|Racial Equality,13
vspattillo,861802386,Democrats,United Blue|Racial Equality,13
SOUTHERNjamespb,119323247,Democrats,United Blue|Racial Equality,13
JoHafford,711634622,Democrats,United Blue|Racial Equality,13
jfe58,1122483427,Democrats,United Blue|Racial Equality,13
sue_swanson,345063291,Democrats,United Blue|Racial Equality,13
PersephoneC,20342817,Democrats,United Blue|Racial Equality,13
Hopesays,23396481,Democrats,United Blue|Racial Equality,13
falk4ny,1455641414,Democrats,United Blue|Racial Equality,13
HollisCenterME,753357343,Democrats,United Blue|Racial Equality,13
IrishJayhawk66,194460357,Democrats,United Blue|Racial Equality,13
sugaree71,25080063,Democrats,United Blue|Racial Equality,13
Stephynb,63658695,Democrats,United Blue|Racial Equality,13
WiseGuyEddie,15734630,Democrats,United Blue|Racial Equality,13
Hershell_Bryant,23107734,Democrats,United Blue|Racial Equality,13
LV4RedSox,27391292,Democrats,United Blue|Racial Equality,13
waybeyon,138930681,Democrats,United Blue|Racial Equality,13
shivabeach,75175465,Democrats,United Blue|Racial Equality,13
blueyeswithope,22827727,Democrats,United Blue|Racial Equality,13
MayorBs,424729377,Democrats,United Blue|Racial Equality,13
redstmiscreant,953173152,Democrats,United Blue|Racial Equality,13
kerr_berr,40553482,Democrats,United Blue|Racial Equality,13
Atina_Marie,516030483,Democrats,United Blue|Racial Equality,13
victorygrower,14295657,Democrats,United Blue|Racial Equality,13
Melissachirp,274284382,Democrats,United Blue|Racial Equality,13
djonathandavids,14574257,Democrats,United Blue|Racial Equality,13
soldierguardian,89759188,Democrats,United Blue|Racial Equality,13
lingersoaps,818079073,Democrats,United Blue|Racial Equality,13
david_daver1012,702081073,Democrats,United Blue|Racial Equality,13
LOrionII,408981744,Democrats,United Blue|Racial Equality,13
ellen_hopkins,327078344,Democrats,United Blue|Racial Equality,13
ron_nilson,291245522,Democrats,United Blue|Racial Equality,13
stopguninsanity,1027007246,Democrats,United Blue|Racial Equality,13
sonjafw,146585133,Democrats,United Blue|Racial Equality,13
nathanlean,455840563,Democrats,United Blue|Racial Equality,13
RobertsonHere,258805099,Democrats,United Blue|Racial Equality,13
therealdburnett,489951708,Democrats,United Blue|Racial Equality,13
katshell3,33097125,Democrats,United Blue|Racial Equality,13
TheChuckMo,14557247,Democrats,United Blue|Racial Equality,13
deancv1958,213861803,Democrats,United Blue|Racial Equality,13
theROOFDIVA,70568532,Democrats,United Blue|Racial Equality,13
brokenwing2005,236506960,Democrats,United Blue|Racial Equality,13
LeftyRosie,49667620,Democrats,United Blue|Racial Equality,13
CAPolitics,115204077,Democrats,United Blue|Racial Equality,13
mysera26,189873822,Democrats,United Blue|Racial Equality,13
LoisSmithers,14947925,Democrats,United Blue|Racial Equality,13
Active4Ever,964201855,Democrats,United Blue|Racial Equality,13
serenepece,258987795,Democrats,United Blue|Racial Equality,13
CodingForever,20737270,Democrats,United Blue|Racial Equality,13
pdmhop,186245854,Democrats,United Blue|Racial Equality,13
LC_Sun,20289960,Democrats,United Blue|Racial Equality,13
dijames1145,1286905933,Democrats,United Blue|Racial Equality,13
CriedTilLaughed,254315848,Democrats,United Blue|Racial Equality,13
cowguy001,625630417,Democrats,United Blue|Racial Equality,13
AngelaSambataro,479004653,Democrats,United Blue|Racial Equality,13
dmspeech,21257312,Democrats,United Blue|Racial Equality,13
MrsSpeers,25289488,Democrats,United Blue|Racial Equality,13
EricBennett2_0,215706292,Democrats,United Blue|Racial Equality,13
Wingate_51,799307720,Democrats,United Blue|Racial Equality,13
my_carol,904913383,Democrats,United Blue|Racial Equality,13
2foodie,16232788,Democrats,United Blue|Racial Equality,13
seriousfun8309,35233895,Democrats,United Blue|Racial Equality,13
nowamfound,19073217,Democrats,United Blue|Racial Equality,13
Liberalyogi,112044228,Democrats,United Blue|Racial Equality,13
Amladydragonfly,103600744,Democrats,United Blue|Racial Equality,13
BishopJLMills,573872763,Democrats,United Blue|Racial Equality,13
jaggy123,472629659,Democrats,United Blue|Racial Equality,13
RedPillAmerica,41722221,Democrats,United Blue|Racial Equality,13
actionjackson68,1028966268,Democrats,United Blue|Racial Equality,13
teamvicbo,29707496,Democrats,United Blue|Racial Equality,13
TrudyLeBeau,431654387,Democrats,United Blue|Racial Equality,13
LaurieRoseri,490404003,Democrats,United Blue|Racial Equality,13
TVega29,233711297,Democrats,United Blue|Racial Equality,13
onevoicechange,82110213,Democrats,United Blue|Racial Equality,13
SWDick,223774163,Democrats,United Blue|Racial Equality,13
dparkinson45,51618774,Democrats,United Blue|Racial Equality,13
chrsgnzlz,407003277,Democrats,United Blue|Racial Equality,13
therainbowtimes,17322615,Democrats,United Blue|Racial Equality,13
linnyc2000,342483183,Democrats,United Blue|Racial Equality,13
cathkestler,862461535,Democrats,United Blue|Racial Equality,13
pkhinkle,715125320,Democrats,United Blue|Racial Equality,13
greenacres1956,432945670,Democrats,United Blue|Racial Equality,13
sweetcheeks5358,266214466,Democrats,United Blue|Racial Equality,13
quinli,16133385,Democrats,United Blue|Racial Equality,13
guitarorth,49469840,Democrats,United Blue|Racial Equality,13
daveartmv,215123785,Democrats,United Blue|Racial Equality,13
Proudliberal65,472186878,Democrats,United Blue|Racial Equality,13
DssdentAggrssor,441111491,Democrats,United Blue|Racial Equality,13
LeftCoastLarry,17012466,Democrats,United Blue|Racial Equality,13
k8am,18397698,Democrats,United Blue|Racial Equality,13
theMadLiberal,714603024,Democrats,United Blue|Racial Equality,13
jena3307,63869237,Democrats,United Blue|Racial Equality,13
alexgulotta,38982694,Democrats,United Blue|Racial Equality,13
U_damn_kids,329203277,Democrats,United Blue|Racial Equality,13
plhalter08,313098084,Democrats,United Blue|Racial Equality,13
kycarmona,47968287,Democrats,United Blue|Racial Equality,13
NMAClark,277856441,Democrats,United Blue|Racial Equality,13
TruckerGitty,276292665,Democrats,United Blue|Racial Equality,13
scorpio57files,199908404,Democrats,United Blue|Racial Equality,13
Dem4life9495,162056343,Democrats,United Blue|Racial Equality,13
AlsoWonderWoman,57419364,Democrats,United Blue|Racial Equality,13
goodsababu,131048417,Democrats,United Blue|Racial Equality,13
ripple2012,312288798,Democrats,United Blue|Racial Equality,13
Lisa4LFA,54986268,Democrats,United Blue|Racial Equality,13
MittRegularGuy,622698102,Democrats,United Blue|Racial Equality,13
AnthonyFFabrizi,542704147,Democrats,United Blue|Racial Equality,13
SeanMFromNJ,14728359,Democrats,United Blue|Racial Equality,13
The_Rogue_Angel,84347969,Democrats,United Blue|Racial Equality,13
suekelso,18235017,Democrats,United Blue|Racial Equality,13
funkylzd,902544727,Democrats,United Blue|Racial Equality,13
myfaces2000,466063510,Democrats,United Blue|Racial Equality,13
peace_dww,383142154,Democrats,United Blue|Racial Equality,13
annsanchez2x,308693710,Democrats,United Blue|Racial Equality,13
zaswadosaze,63202029,Democrats,United Blue|Racial Equality,13
KristinaRina502,175841402,Democrats,United Blue|Racial Equality,13
CarolDWoodward,51452908,Democrats,United Blue|Racial Equality,13
Waknor,28733880,Democrats,United Blue|Racial Equality,13
markadams74,484235670,Democrats,United Blue|Racial Equality,13
WangLuWen,69715706,Democrats,United Blue|Racial Equality,13
GoProtege,76477152,Democrats,United Blue|Racial Equality,13
TheHopsbride,557328931,Democrats,United Blue|Racial Equality,13
rgoalierob,47416919,Democrats,United Blue|Racial Equality,13
dida7575,17793599,Democrats,United Blue|Racial Equality,13
Mickkie,18021113,Democrats,United Blue|Racial Equality,13
DebbieBluebird,34344021,Democrats,United Blue|Racial Equality,13
Ellenrt,21705959,Democrats,United Blue|Racial Equality,13
RandyG87,418305236,Democrats,United Blue|Racial Equality,13
FreeRangeK,19422863,Democrats,United Blue|Racial Equality,13
UnplugFox,18791138,Democrats,United Blue|Racial Equality,13
OneSillyFag,21209519,Democrats,United Blue|Racial Equality,13
olivefotini,789537871,Democrats,United Blue|Racial Equality,13
DianMo,21532667,Democrats,United Blue|Racial Equality,13
starincali,32810652,Democrats,United Blue|Racial Equality,13
jeromevivona,215167379,Democrats,United Blue|Racial Equality,13
sirobin171,42447494,Democrats,United Blue|Racial Equality,13
TPark9,387278632,Democrats,United Blue|Racial Equality,13
schwartzbrown,273605086,Democrats,United Blue|Racial Equality,13
tina44044,254727871,Democrats,United Blue|Racial Equality,13
MikulichAlex,377986797,Democrats,United Blue|Racial Equality,13
badgerwen,276128578,Democrats,United Blue|Racial Equality,13
lorriemeyer,15664960,Democrats,United Blue|Racial Equality,13
Ericlover2,359122568,Democrats,United Blue|Racial Equality,13
daviddowdy01,148420980,Democrats,United Blue|Racial Equality,13
812whoops,376295217,Democrats,United Blue|Racial Equality,13
PatrickH63,464584780,Democrats,United Blue|Racial Equality,13
robertropars,23380149,Democrats,United Blue|Racial Equality,13
cARTHAN,16166839,Democrats,United Blue|Racial Equality,13
SiWeCan,21051279,Democrats,United Blue|Racial Equality,13
SusanB26,123008115,Democrats,United Blue|Racial Equality,13
xTresx,112031627,Democrats,United Blue|Racial Equality,13
remembranceDK,924607704,Democrats,United Blue|Racial Equality,13
jimchap,16018980,Democrats,United Blue|Racial Equality,13
LERuth49,21024452,Democrats,United Blue|Racial Equality,13
justmaryp,28862856,Democrats,United Blue|Racial Equality,13
DebbieW999,156906591,Democrats,United Blue|Racial Equality,13
RichWhy,12498702,Democrats,United Blue|Racial Equality,13
joanc524,15200651,Democrats,United Blue|Racial Equality,13
nlkolikof,240473141,Democrats,United Blue|Racial Equality,13
rebebebozo,275294030,Democrats,United Blue|Racial Equality,13
wisdomly1,49707896,Democrats,United Blue|Racial Equality,13
soonrsdad,115441381,Democrats,United Blue|Racial Equality,13
NickiSerbin,311006996,Democrats,United Blue|Racial Equality,13
ephemeralobject,237664564,Democrats,United Blue|Racial Equality,13
WilliamStueve,811607906,Democrats,United Blue|Racial Equality,13
DAWNCATHERINE,19596419,Democrats,United Blue|Racial Equality,13
bpicampus,161370318,Democrats,United Blue|Racial Equality,13
innermostinn,16082126,Democrats,United Blue|Racial Equality,13
GuerrillaSmith,356973710,Democrats,United Blue|Racial Equality,13
act2vist,163247004,Democrats,United Blue|Racial Equality,13
MmedeSevigne,18402067,Democrats,United Blue|Racial Equality,13
MatthewWolfff,103106629,Democrats,United Blue|Racial Equality,13
PiersallTodd,621213543,Democrats,United Blue|Racial Equality,13
HanfordHalo,168806345,Democrats,United Blue|Racial Equality,13
jwb625,64829870,Democrats,United Blue|Racial Equality,13
greenspaceguy,62423890,Democrats,United Blue|Racial Equality,13
NevadaNancy,50146366,Democrats,United Blue|Racial Equality,13
garysilverlake,105707426,Democrats,United Blue|Racial Equality,13
betsyrsmith,18927020,Democrats,United Blue|Racial Equality,13
TexLady1,151727970,Democrats,United Blue|Racial Equality,13
SerengetiPaws,37115859,Democrats,United Blue|Racial Equality,13
ibisflight,32957619,Democrats,United Blue|Racial Equality,13
Atheria,16669580,Democrats,United Blue|Racial Equality,13
TLaceyC,189704467,Democrats,United Blue|Racial Equality,13
FreeholdDems,927216470,Democrats,United Blue|Racial Equality,13
litminr,27578866,Democrats,United Blue|Racial Equality,13
WayneMcginnis1,959343583,Democrats,United Blue|Racial Equality,13
queerthecloset,203648728,Democrats,United Blue|Racial Equality,13
HeadOColettuce,19044299,Democrats,United Blue|Racial Equality,13
EmLeNoire,759541952,Democrats,United Blue|Racial Equality,13
Auntie_Allison,287839361,Democrats,United Blue|Racial Equality,13
SReneeDavisWOW,16671886,Democrats,United Blue|Racial Equality,13
rovingbluedot,1179321932,Democrats,United Blue|Racial Equality,13
ATXMike01,47825373,Democrats,United Blue|Racial Equality,13
JanNShanna,26114988,Democrats,United Blue|Racial Equality,13
lordxmen2k,138409823,Democrats,Dems|United Blue,14
JustTrueBlue,860687102,Democrats,Dems|United Blue,14
ActNow4Progress,624805598,Democrats,Dems|United Blue,14
imfabulous13,461720060,Democrats,Dems|United Blue,14
admiralmpj,14731096,Democrats,Dems|United Blue,14
RepubsRScum,253353588,Democrats,Dems|United Blue,14
debv219,374817258,Democrats,Dems|United Blue,14
Bennyvessey,403667375,Democrats,Dems|United Blue,14
pollbuster,28009377,Democrats,Dems|United Blue,14
BWheatnyc,54042025,Democrats,Dems|United Blue,14
maddyjrbrown,206872748,Democrats,Dems|United Blue,14
CribBoss,317090188,Democrats,Dems|United Blue,14
sweetnonnie,22858466,Democrats,Dems|United Blue,14
TS4Obama,520029915,Democrats,Dems|United Blue,14
mahilena,16700601,Democrats,Dems|United Blue,14
jupiter896,1735969045,Democrats,Dems|United Blue,14
PeggyStuart,396044297,Democrats,Dems|United Blue,14
deja1422,22204106,Democrats,Dems|United Blue,14
Nupe117,275190051,Democrats,Dems|United Blue,14
HeyIrish,25896141,Democrats,Dems|United Blue,14
AngryDemdotcom,263323635,Democrats,Dems|United Blue,14
dleemar,558093419,Democrats,Dems|United Blue,14
aTylerRose1,514009705,Democrats,Dems|United Blue,14
liewbob,16533820,Democrats,Dems|United Blue,14
CcriderJohn,1199596897,Democrats,Dems|United Blue,14
mrford0,87812562,Democrats,Dems|United Blue,14
LisaRasolt,32955225,Democrats,Dems|United Blue,14
inthebasement,18171600,Democrats,Dems|United Blue,14
Richpf,388310964,Democrats,Dems|United Blue,14
coton_luver,545474475,Democrats,Dems|United Blue,14
towner_terri,2331209359,Democrats,Dems|United Blue,14
Citizen1452,16226652,Democrats,Dems|United Blue,14
rulesofblazon,26648990,Democrats,Dems|United Blue,14
marvswife,20695280,Democrats,Dems|United Blue,14
dremmelqueen,67364035,Democrats,Dems|United Blue,14
SaysSheToday,261035490,Democrats,Dems|United Blue,14
savannastc,1624046510,Democrats,Dems|United Blue,14
AKRNHSNC,179487856,Democrats,Dems|United Blue,14
gratepool,61371244,Democrats,Dems|United Blue,14
sadieark,993358020,Democrats,Dems|United Blue,14
artcraftterry,1892315352,Democrats,Dems|United Blue,14
LoopyLeah,16942658,Democrats,Dems|United Blue,14
LiberalCaliGal,878597622,Democrats,Dems|United Blue,14
purplehullpea,168239508,Democrats,Dems|United Blue,14
Texas_Liberal,125935401,Democrats,Dems|United Blue,14
mikeylangrehr,2601873347,Democrats,Dems|United Blue,14
susanbrandon96,396188102,Democrats,Dems|United Blue,14
In_Related_News,43758222,Democrats,Dems|United Blue,14
ThePatrioticLib,155033274,Democrats,Dems|United Blue,14
Carolina_Patsy,857205728,Democrats,Dems|United Blue,14
OtherBobMarley,314849636,Democrats,Dems|United Blue,14
tdratt,391785748,Democrats,Dems|United Blue,14
RealBlueMeanie,381114870,Democrats,Dems|United Blue,14
Mysstyblue,166624682,Democrats,Dems|United Blue,14
KlassenL,601519183,Democrats,Dems|United Blue,14
ten24get,399712913,Democrats,Dems|United Blue,14
Ellenthinks,778350614,Democrats,Dems|United Blue,14
bugg_ray,525022850,Democrats,Dems|United Blue,14
TruthToPolitics,456722136,Democrats,Dems|United Blue,14
mickivoss,4390331,Democrats,Dems|United Blue,14
KySandy,500217624,Democrats,Dems|United Blue,14
rhshoop727,58500096,Democrats,Dems|United Blue,14
jeanne_daniel,18372408,Democrats,Dems|United Blue,14
billjonesphoto,242176959,Democrats,Dems|United Blue,14
bwcjmc,242602560,Democrats,Dems|United Blue,14
leftnotright,68548942,Democrats,Dems|United Blue,14
hg0711,20265203,Democrats,Dems|United Blue,14
CatLadyLC,16359486,Democrats,Dems|United Blue,14
garbo_speaks,21710345,Democrats,Dems|United Blue,14
Stwallace23,361543110,Democrats,Dems|United Blue,14
JMAC4OB,431164621,Democrats,Dems|United Blue,14
cheyannebiancab,1025859013,Democrats,Dems|United Blue,14
tclayunderwood,930411199,Democrats,Dems|United Blue,14
MissConception0,2813211061,Democrats,Dems|United Blue,14
cowboytexas,16225955,Democrats,Dems|United Blue,14
chrisLrob,9367082,Democrats,Dems|United Blue,14
shawsaluto,32703561,Democrats,Dems|United Blue,14
leclemot,24891210,Democrats,Dems|United Blue,14
shawbear76,17849506,Democrats,Dems|United Blue,14
RonChusid,113667788,Democrats,Dems|United Blue,14
BADGOP,1232955438,Democrats,Dems|United Blue,14
MushadaMama,477277263,Democrats,Dems|United Blue,14
KerryFoxLive,253591037,Democrats,Dems|United Blue,14
jeffreynola,450101575,Democrats,Dems|United Blue,14
uncagedgypsy,302991001,Democrats,Dems|United Blue,14
PizzaioloMike,54314181,Democrats,Dems|United Blue,14
nobullmitt,911068772,Democrats,Dems|United Blue,14
wclint,15966925,Democrats,Dems|United Blue,14
liberalforeverX,230069337,Democrats,Dems|United Blue,14
CaraLTaylor,22633156,Democrats,Dems|United Blue,14
RobEjr,69430791,Democrats,Dems|United Blue,14
OrygunLib,526783358,Democrats,Dems|United Blue,14
LBC1961,450266680,Democrats,Dems|United Blue,14
NatureWoman63,259324336,Democrats,Dems|United Blue,14
mortgageconsult,26773353,Democrats,Dems|United Blue,14
Pundit2,20484934,Democrats,Dems|United Blue,14
JimAndrews518,555120449,Democrats,Dems|United Blue,14
zzelda01,41865730,Democrats,Dems|United Blue,14
campbellj4,37536623,Democrats,Dems|United Blue,14
ssandee51,488856480,Democrats,Dems|United Blue,14
GeeOhPees2,1112020050,Democrats,Dems|United Blue,14
cats13136,1105102566,Democrats,Dems|United Blue,14
danspence2006,1210022401,Democrats,Dems|United Blue,14
pizzmoe,15067424,Democrats,Dems|United Blue,14
MR_PRIME69,378844127,Democrats,Dems|United Blue,14
SashaTofiq,458525291,Democrats,Dems|United Blue,14
mzprissy1947,494850177,Democrats,Dems|United Blue,14
ruthsatchfield,533469077,Democrats,Dems|United Blue,14
KatHeinemann,457706092,Democrats,Dems|United Blue,14
capnkirk1701,976570982,Democrats,Dems|United Blue,14
KnowDTruth44,814071234,Democrats,Dems|United Blue,14
Bastille_Kate,1578677388,Democrats,Dems|United Blue,14
sb4dyna,357052295,Democrats,Dems|United Blue,14
Sir_KLZA,43214836,Democrats,Dems|United Blue,14
barbaraemiller,34491026,Democrats,Dems|United Blue,14
CFormigoni5,268648764,Democrats,Dems|United Blue,14
teapartybuster,346225460,Democrats,Dems|United Blue,14
teigland_cindy,1950378002,Democrats,Dems|United Blue,14
beekuzz,385826640,Democrats,Dems|United Blue,14
PortableRockArt,17012824,Democrats,Dems|United Blue,14
skstewar,459287059,Democrats,Dems|United Blue,14
JJuraska,1061088602,Democrats,Dems|United Blue,14
mmboucher8,16209935,Democrats,Dems|United Blue,14
DemInPGH,974088932,Democrats,Dems|United Blue,14
stellabystarlit,46478528,Democrats,Dems|United Blue,14
RonPen1,1004409242,Democrats,Dems|United Blue,14
VerneLaVurl,764622636,Democrats,Dems|United Blue,14
JoanieNee,2218087658,Democrats,Dems|United Blue,14
fredric_wertham,19461153,Democrats,Dems|United Blue,14
mrdysgo,23413783,Democrats,Dems|United Blue,14
BostonSnob,1080941352,Democrats,Dems|United Blue,14
WillySkyKing,176491220,Democrats,Dems|United Blue,14
redchevymomma,39985050,Democrats,Dems|United Blue,14
PAVenturer,94367917,Democrats,Dems|United Blue,14
Turbo_Thought,1102925598,Democrats,Dems|United Blue,14
GroveCityDem,269771160,Democrats,Dems|United Blue,14
john_amor,367490061,Democrats,Dems|United Blue,14
Hroadie,1131736003,Democrats,Dems|United Blue,14
tbbucsbabe,29580004,Democrats,Dems|United Blue,14
mlowery97,1107398971,Democrats,Dems|United Blue,14
CTULocal1,163576195,Democrats,Dems|United Blue,14
UniteBlueKS,403929334,Democrats,Dems|United Blue,14
CRNHealthcare,1043931564,Democrats,Dems|United Blue,14
kimfeldpausch,72697263,Democrats,Dems|United Blue,14
DEBRACLINTON,244204448,Democrats,Dems|United Blue,14
thedamnyankee2,317322476,Democrats,Dems|United Blue,14
MSmithGoldstein,1100969137,Democrats,Dems|United Blue,14
girlsparky_,16238605,Democrats,Dems|United Blue,14
GGranma,26735112,Democrats,Dems|United Blue,14
sydscifi,978335670,Democrats,Dems|United Blue,14
CraigCo62,1721163391,Democrats,Dems|United Blue,14
bobby_copeland,243899518,Democrats,Dems|United Blue,14
Ellens2cents,955614660,Democrats,Dems|United Blue,14
DMiller99,73829388,Democrats,Dems|United Blue,14
ChfraserCindy,1592246006,Democrats,Dems|United Blue,14
DNCpeep,181731262,Democrats,Dems|United Blue,14
ErinforPA,1277460384,Democrats,Dems|United Blue,14
Mistress_Jan,66171696,Democrats,Dems|United Blue,14
CDWGallison,567497808,Democrats,Dems|United Blue,14
VictorChameleon,724381837,Democrats,Dems|United Blue,14
rainiecole,29125428,Democrats,Dems|United Blue,14
tracyealy1,426824152,Democrats,Dems|United Blue,14
NHLABOR_NEWS,348666133,Democrats,Dems|United Blue,14
WrobStv,625327037,Democrats,Dems|United Blue,14
OneAngryMonk,68827789,Democrats,Dems|United Blue,14
MReed1970,354923164,Democrats,Dems|United Blue,14
loupou21,730611540,Democrats,Dems|United Blue,14
LeftofLeftMA,709625947,Democrats,Dems|United Blue,14
sidburris,1157902490,Democrats,Dems|United Blue,14
Joycecurrier2,1152406627,Democrats,Dems|United Blue,14
plotsnplans,37493475,Democrats,Dems|United Blue,14
alaskier,1223955961,Democrats,Dems|United Blue,14
MatManz,32181402,Democrats,Dems|United Blue,14
EMC_Square2,829937227,Democrats,Dems|United Blue,14
bmwash374,55425945,Democrats,Dems|United Blue,14
sevenbowie,85460092,Democrats,Dems|United Blue,14
KCKenMore,364125443,Democrats,Dems|United Blue,14
LiberalLoner,133492265,Democrats,Dems|United Blue,14
MATHinRED,413682965,Democrats,Dems|United Blue,14
PamCollier2,530822447,Democrats,Dems|United Blue,14
NE_Librarian,806010811,Democrats,Dems|United Blue,14
madcat44,166707534,Democrats,Dems|United Blue,14
birdflyoverlake,14711728,Democrats,Dems|United Blue,14
karenmiller531,16407827,Democrats,Dems|United Blue,14
giubilo,228313809,Democrats,Dems|United Blue,14
UriahWard,71899548,Democrats,Dems|United Blue,14
glasscity08,343676150,Democrats,Dems|United Blue,14
VINCEGILLFAN,322192268,Democrats,Dems|United Blue,14
lizagntr,2981584944,Democrats,Dems|United Blue,14
deadhead1991,484399952,Democrats,Dems|United Blue,14
ChuckBujno,1921489896,Democrats,Dems|United Blue,14
tw8t,25315088,Democrats,Dems|United Blue,14
bearheg,82649790,Democrats,Dems|United Blue,14
joehick58,20817529,Democrats,Dems|United Blue,14
